date,marche,denree,unite,prix_gnf
2019-03-17,Nzerekore,riz,GNF/kg,
2019-03-24,Nzerekore,riz,GNF/kg,5233.0
2019-03-31,Nzerekore,riz,GNF/kg,5431.0
2019-04-07,Nzerekore,riz,GNF/kg,5538.0
2019-04-14,Nzerekore,riz,GNF/kg,5319.0
2019-04-21,Nzerekore,riz,GNF/kg,5576.0
2019-04-28,Nzerekore,riz,GNF/kg,5589.0
2019-05-05,Nzerekore,riz,GNF/kg,5504.0
2019-05-12,Nzerekore,riz,GNF/kg,5516.0
2019-05-19,Nzerekore,riz,GNF/kg,5481.0
2019-05-26,Nzerekore,riz,GNF/kg,5528.0
2019-06-02,Nzerekore,riz,GNF/kg,5476.0
2019-06-09,Nzerekore,riz,GNF/kg,5364.0
2019-06-16,Nzerekore,riz,GNF/kg,5766.0
2019-06-23,Nzerekore,riz,GNF/kg,5544.0
2019-06-30,Nzerekore,riz,GNF/kg,5547.0
2019-07-07,Nzerekore,riz,GNF/kg,5426.0
2019-07-14,Nzerekore,riz,GNF/kg,5453.0
2019-07-21,Nzerekore,riz,GNF/kg,5568.0
2019-07-28,Nzerekore,riz,GNF/kg,5506.0
2019-08-04,Nzerekore,riz,GNF/kg,5599.0
2019-08-11,Nzerekore,riz,GNF/kg,5697.0
2019-08-18,Nzerekore,riz,GNF/kg,5566.0
2019-08-25,Nzerekore,riz,GNF/kg,5470.0
2019-09-01,Nzerekore,riz,GNF/kg,5518.0
2019-09-08,Nzerekore,riz,GNF/kg,5296.0
2019-09-15,Nzerekore,riz,GNF/kg,5441.0
2019-09-22,Nzerekore,riz,GNF/kg,5497.0
2019-09-29,Nzerekore,riz,GNF/kg,5422.0
2019-10-06,Nzerekore,riz,GNF/kg,4995.0
2019-10-13,Nzerekore,riz,GNF/kg,5163.0
2019-10-20,Nzerekore,riz,GNF/kg,
2019-10-27,Nzerekore,riz,GNF/kg,5295.0
2019-11-03,Nzerekore,riz,GNF/kg,5195.0
2019-11-10,Nzerekore,riz,GNF/kg,5175.0
2019-11-17,Nzerekore,riz,GNF/kg,5169.0
2019-11-24,Nzerekore,riz,GNF/kg,5255.0
2019-12-01,Nzerekore,riz,GNF/kg,5266.0
2019-12-08,Nzerekore,riz,GNF/kg,5293.0
2019-12-15,Nzerekore,riz,GNF/kg,5350.0
2019-12-22,Nzerekore,riz,GNF/kg,5275.0
2019-12-29,Nzerekore,riz,GNF/kg,5425.0
2020-01-05,Nzerekore,riz,GNF/kg,5719.0
2020-01-12,Nzerekore,riz,GNF/kg,5161.0
2020-01-19,Nzerekore,riz,GNF/kg,5411.0
2020-01-26,Nzerekore,riz,GNF/kg,5333.0
2020-02-02,Nzerekore,riz,GNF/kg,5493.0
2020-02-09,Nzerekore,riz,GNF/kg,5497.0
2020-02-16,Nzerekore,riz,GNF/kg,5741.0
2020-02-23,Nzerekore,riz,GNF/kg,5745.0
2020-03-01,Nzerekore,riz,GNF/kg,6157.0
2020-03-08,Nzerekore,riz,GNF/kg,6161.0
2020-03-15,Nzerekore,riz,GNF/kg,5861.0
2020-03-22,Nzerekore,riz,GNF/kg,6340.0
2020-03-29,Nzerekore,riz,GNF/kg,6307.0
2020-04-05,Nzerekore,riz,GNF/kg,6454.0
2020-04-12,Nzerekore,riz,GNF/kg,6281.0
2020-04-19,Nzerekore,riz,GNF/kg,6289.0
2020-04-26,Nzerekore,riz,GNF/kg,6370.0
2020-05-03,Nzerekore,riz,GNF/kg,6437.0
2020-05-10,Nzerekore,riz,GNF/kg,6451.0
2020-05-17,Nzerekore,riz,GNF/kg,6451.0
2020-05-24,Nzerekore,riz,GNF/kg,6118.0
2020-05-31,Nzerekore,riz,GNF/kg,6390.0
2020-06-07,Nzerekore,riz,GNF/kg,6494.0
2020-06-14,Nzerekore,riz,GNF/kg,6496.0
2020-06-21,Nzerekore,riz,GNF/kg,6412.0
2020-06-28,Nzerekore,riz,GNF/kg,6560.0
2020-07-05,Nzerekore,riz,GNF/kg,6255.0
2020-07-12,Nzerekore,riz,GNF/kg,
2020-07-19,Nzerekore,riz,GNF/kg,6312.0
2020-07-26,Nzerekore,riz,GNF/kg,6480.0
2020-08-02,Nzerekore,riz,GNF/kg,6377.0
2020-08-09,Nzerekore,riz,GNF/kg,6471.0
2020-08-16,Nzerekore,riz,GNF/kg,6292.0
2020-08-23,Nzerekore,riz,GNF/kg,6148.0
2020-08-30,Nzerekore,riz,GNF/kg,6222.0
2020-09-06,Nzerekore,riz,GNF/kg,6366.0
2020-09-13,Nzerekore,riz,GNF/kg,6288.0
2020-09-20,Nzerekore,riz,GNF/kg,5803.0
2020-09-27,Nzerekore,riz,GNF/kg,5826.0
2020-10-04,Nzerekore,riz,GNF/kg,5580.0
2020-10-11,Nzerekore,riz,GNF/kg,5740.0
2020-10-18,Nzerekore,riz,GNF/kg,5457.0
2020-10-25,Nzerekore,riz,GNF/kg,5717.0
2020-11-01,Nzerekore,riz,GNF/kg,5533.0
2020-11-08,Nzerekore,riz,GNF/kg,5726.0
2020-11-15,Nzerekore,riz,GNF/kg,5336.0
2020-11-22,Nzerekore,riz,GNF/kg,5465.0
2020-11-29,Nzerekore,riz,GNF/kg,5792.0
2020-12-06,Nzerekore,riz,GNF/kg,5718.0
2020-12-13,Nzerekore,riz,GNF/kg,
2020-12-20,Nzerekore,riz,GNF/kg,5821.0
2020-12-27,Nzerekore,riz,GNF/kg,5790.0
2021-01-03,Nzerekore,riz,GNF/kg,5909.0
2021-01-10,Nzerekore,riz,GNF/kg,5753.0
2021-01-17,Nzerekore,riz,GNF/kg,5862.0
2021-01-24,Nzerekore,riz,GNF/kg,5687.0
2021-01-31,Nzerekore,riz,GNF/kg,5935.0
2021-02-07,Nzerekore,riz,GNF/kg,6110.0
2021-02-14,Nzerekore,riz,GNF/kg,5952.0
2021-02-21,Nzerekore,riz,GNF/kg,5927.0
2021-02-28,Nzerekore,riz,GNF/kg,6295.0
2021-03-07,Nzerekore,riz,GNF/kg,6232.0
2021-03-14,Nzerekore,riz,GNF/kg,6070.0
2021-03-21,Nzerekore,riz,GNF/kg,6222.0
2021-03-28,Nzerekore,riz,GNF/kg,6119.0
2021-04-04,Nzerekore,riz,GNF/kg,6260.0
2021-04-11,Nzerekore,riz,GNF/kg,6364.0
2021-04-18,Nzerekore,riz,GNF/kg,6719.0
2021-04-25,Nzerekore,riz,GNF/kg,6477.0
2021-05-02,Nzerekore,riz,GNF/kg,6547.0
2021-05-09,Nzerekore,riz,GNF/kg,6466.0
2021-05-16,Nzerekore,riz,GNF/kg,6591.0
2021-05-23,Nzerekore,riz,GNF/kg,6655.0
2021-05-30,Nzerekore,riz,GNF/kg,6794.0
2021-06-06,Nzerekore,riz,GNF/kg,6736.0
2021-06-13,Nzerekore,riz,GNF/kg,6683.0
2021-06-20,Nzerekore,riz,GNF/kg,6538.0
2021-06-27,Nzerekore,riz,GNF/kg,6567.0
2021-07-04,Nzerekore,riz,GNF/kg,6415.0
2021-07-11,Nzerekore,riz,GNF/kg,6591.0
2021-07-18,Nzerekore,riz,GNF/kg,6399.0
2021-07-25,Nzerekore,riz,GNF/kg,6808.0
2021-08-01,Nzerekore,riz,GNF/kg,6313.0
2021-08-08,Nzerekore,riz,GNF/kg,6412.0
2021-08-15,Nzerekore,riz,GNF/kg,6208.0
2021-08-22,Nzerekore,riz,GNF/kg,6340.0
2021-08-29,Nzerekore,riz,GNF/kg,6477.0
2021-09-05,Nzerekore,riz,GNF/kg,6310.0
2021-09-12,Nzerekore,riz,GNF/kg,6737.0
2021-09-19,Nzerekore,riz,GNF/kg,6808.0
2021-09-26,Nzerekore,riz,GNF/kg,6347.0
2021-10-03,Nzerekore,riz,GNF/kg,6093.0
2021-10-10,Nzerekore,riz,GNF/kg,6239.0
2021-10-17,Nzerekore,riz,GNF/kg,6049.0
2021-10-24,Nzerekore,riz,GNF/kg,6000.0
2021-10-31,Nzerekore,riz,GNF/kg,5788.0
2021-11-07,Nzerekore,riz,GNF/kg,6160.0
2021-11-14,Nzerekore,riz,GNF/kg,
2021-11-21,Nzerekore,riz,GNF/kg,6093.0
2021-11-28,Nzerekore,riz,GNF/kg,6217.0
2021-12-05,Nzerekore,riz,GNF/kg,6070.0
2021-12-12,Nzerekore,riz,GNF/kg,6001.0
2021-12-19,Nzerekore,riz,GNF/kg,6199.0
2021-12-26,Nzerekore,riz,GNF/kg,
2022-01-02,Nzerekore,riz,GNF/kg,6555.0
2022-01-09,Nzerekore,riz,GNF/kg,6284.0
2022-01-16,Nzerekore,riz,GNF/kg,6470.0
2022-01-23,Nzerekore,riz,GNF/kg,6740.0
2022-01-30,Nzerekore,riz,GNF/kg,6590.0
2022-02-06,Nzerekore,riz,GNF/kg,6473.0
2022-02-13,Nzerekore,riz,GNF/kg,6392.0
2022-02-20,Nzerekore,riz,GNF/kg,6716.0
2022-02-27,Nzerekore,riz,GNF/kg,6817.0
2022-03-06,Nzerekore,riz,GNF/kg,7014.0
2022-03-13,Nzerekore,riz,GNF/kg,7030.0
2022-03-20,Nzerekore,riz,GNF/kg,7253.0
2022-03-27,Nzerekore,riz,GNF/kg,7365.0
2022-04-03,Nzerekore,riz,GNF/kg,7300.0
2022-04-10,Nzerekore,riz,GNF/kg,7516.0
2022-04-17,Nzerekore,riz,GNF/kg,7746.0
2022-04-24,Nzerekore,riz,GNF/kg,7599.0
2022-05-01,Nzerekore,riz,GNF/kg,7729.0
2022-05-08,Nzerekore,riz,GNF/kg,7587.0
2022-05-15,Nzerekore,riz,GNF/kg,7660.0
2022-05-22,Nzerekore,riz,GNF/kg,7695.0
2022-05-29,Nzerekore,riz,GNF/kg,8096.0
2022-06-05,Nzerekore,riz,GNF/kg,8098.0
2022-06-12,Nzerekore,riz,GNF/kg,7839.0
2022-06-19,Nzerekore,riz,GNF/kg,8088.0
2022-06-26,Nzerekore,riz,GNF/kg,7990.0
2022-07-03,Nzerekore,riz,GNF/kg,
2022-07-10,Nzerekore,riz,GNF/kg,7981.0
2022-07-17,Nzerekore,riz,GNF/kg,7940.0
2022-07-24,Nzerekore,riz,GNF/kg,8079.0
2022-07-31,Nzerekore,riz,GNF/kg,7932.0
2022-08-07,Nzerekore,riz,GNF/kg,7862.0
2022-08-14,Nzerekore,riz,GNF/kg,7674.0
2022-08-21,Nzerekore,riz,GNF/kg,7550.0
2022-08-28,Nzerekore,riz,GNF/kg,7918.0
2022-09-04,Nzerekore,riz,GNF/kg,7950.0
2022-09-11,Nzerekore,riz,GNF/kg,7971.0
2022-09-18,Nzerekore,riz,GNF/kg,7946.0
2022-09-25,Nzerekore,riz,GNF/kg,7621.0
2022-10-02,Nzerekore,riz,GNF/kg,7452.0
2022-10-09,Nzerekore,riz,GNF/kg,7207.0
2022-10-16,Nzerekore,riz,GNF/kg,7332.0
2022-10-23,Nzerekore,riz,GNF/kg,7308.0
2022-10-30,Nzerekore,riz,GNF/kg,7262.0
2022-11-06,Nzerekore,riz,GNF/kg,7259.0
2022-11-13,Nzerekore,riz,GNF/kg,7421.0
2022-11-20,Nzerekore,riz,GNF/kg,7412.0
2022-11-27,Nzerekore,riz,GNF/kg,7650.0
2022-12-04,Nzerekore,riz,GNF/kg,7470.0
2022-12-11,Nzerekore,riz,GNF/kg,7760.0
2022-12-18,Nzerekore,riz,GNF/kg,
2022-12-25,Nzerekore,riz,GNF/kg,7478.0
2023-01-01,Nzerekore,riz,GNF/kg,7286.0
2023-01-08,Nzerekore,riz,GNF/kg,7714.0
2023-01-15,Nzerekore,riz,GNF/kg,7732.0
2023-01-22,Nzerekore,riz,GNF/kg,7813.0
2023-01-29,Nzerekore,riz,GNF/kg,7542.0
2023-02-05,Nzerekore,riz,GNF/kg,7128.0
2023-02-12,Nzerekore,riz,GNF/kg,6996.0
2023-02-19,Nzerekore,riz,GNF/kg,7395.0
2023-02-26,Nzerekore,riz,GNF/kg,7486.0
2023-03-05,Nzerekore,riz,GNF/kg,7480.0
2023-03-12,Nzerekore,riz,GNF/kg,7291.0
2023-03-19,Nzerekore,riz,GNF/kg,7457.0
2023-03-26,Nzerekore,riz,GNF/kg,7632.0
2023-04-02,Nzerekore,riz,GNF/kg,7733.0
2023-04-09,Nzerekore,riz,GNF/kg,7794.0
2023-04-16,Nzerekore,riz,GNF/kg,7489.0
2023-04-23,Nzerekore,riz,GNF/kg,7670.0
2023-04-30,Nzerekore,riz,GNF/kg,7835.0
2023-05-07,Nzerekore,riz,GNF/kg,7540.0
2023-05-14,Nzerekore,riz,GNF/kg,8003.0
2023-05-21,Nzerekore,riz,GNF/kg,8132.0
2023-05-28,Nzerekore,riz,GNF/kg,7866.0
2023-06-04,Nzerekore,riz,GNF/kg,7741.0
2023-06-11,Nzerekore,riz,GNF/kg,7796.0
2023-06-18,Nzerekore,riz,GNF/kg,7777.0
2023-06-25,Nzerekore,riz,GNF/kg,7863.0
2023-07-02,Nzerekore,riz,GNF/kg,7914.0
2023-07-09,Nzerekore,riz,GNF/kg,7809.0
2023-07-16,Nzerekore,riz,GNF/kg,7784.0
2023-07-23,Nzerekore,riz,GNF/kg,7654.0
2023-07-30,Nzerekore,riz,GNF/kg,7600.0
2023-08-06,Nzerekore,riz,GNF/kg,7519.0
2023-08-13,Nzerekore,riz,GNF/kg,7580.0
2023-08-20,Nzerekore,riz,GNF/kg,7256.0
2023-08-27,Nzerekore,riz,GNF/kg,7610.0
2023-09-03,Nzerekore,riz,GNF/kg,
2023-09-10,Nzerekore,riz,GNF/kg,7328.0
2023-09-17,Nzerekore,riz,GNF/kg,7728.0
2023-09-24,Nzerekore,riz,GNF/kg,7171.0
2023-10-01,Nzerekore,riz,GNF/kg,6930.0
2023-10-08,Nzerekore,riz,GNF/kg,7453.0
2023-10-15,Nzerekore,riz,GNF/kg,7638.0
2023-10-22,Nzerekore,riz,GNF/kg,7420.0
2023-10-29,Nzerekore,riz,GNF/kg,7262.0
2023-11-05,Nzerekore,riz,GNF/kg,
2023-11-12,Nzerekore,riz,GNF/kg,8020.0
2023-11-19,Nzerekore,riz,GNF/kg,7805.0
2023-11-26,Nzerekore,riz,GNF/kg,7690.0
2023-12-03,Nzerekore,riz,GNF/kg,7534.0
2023-12-10,Nzerekore,riz,GNF/kg,7981.0
2023-12-17,Nzerekore,riz,GNF/kg,8013.0
2023-12-24,Nzerekore,riz,GNF/kg,7955.0
2023-12-31,Nzerekore,riz,GNF/kg,7660.0
2024-01-07,Nzerekore,riz,GNF/kg,7959.0
2024-01-14,Nzerekore,riz,GNF/kg,8055.0
2024-01-21,Nzerekore,riz,GNF/kg,8267.0
2024-01-28,Nzerekore,riz,GNF/kg,7941.0
2024-02-04,Nzerekore,riz,GNF/kg,8168.0
2024-02-11,Nzerekore,riz,GNF/kg,8464.0
2024-02-18,Nzerekore,riz,GNF/kg,8405.0
2024-02-25,Nzerekore,riz,GNF/kg,8305.0
2024-03-03,Nzerekore,riz,GNF/kg,8560.0
2024-03-10,Nzerekore,riz,GNF/kg,8623.0
2024-03-17,Nzerekore,riz,GNF/kg,8530.0
2024-03-24,Nzerekore,riz,GNF/kg,8655.0
2024-03-31,Nzerekore,riz,GNF/kg,8629.0
2024-04-07,Nzerekore,riz,GNF/kg,9131.0
2024-04-14,Nzerekore,riz,GNF/kg,8905.0
2024-04-21,Nzerekore,riz,GNF/kg,8918.0
2024-04-28,Nzerekore,riz,GNF/kg,8884.0
2024-05-05,Nzerekore,riz,GNF/kg,8509.0
2024-05-12,Nzerekore,riz,GNF/kg,8331.0
2024-05-19,Nzerekore,riz,GNF/kg,8371.0
2024-05-26,Nzerekore,riz,GNF/kg,8293.0
2024-06-02,Nzerekore,riz,GNF/kg,8555.0
2024-06-09,Nzerekore,riz,GNF/kg,8520.0
2024-06-16,Nzerekore,riz,GNF/kg,8655.0
2024-06-23,Nzerekore,riz,GNF/kg,8663.0
2024-06-30,Nzerekore,riz,GNF/kg,8436.0
2024-07-07,Nzerekore,riz,GNF/kg,8602.0
2024-07-14,Nzerekore,riz,GNF/kg,8513.0
2024-07-21,Nzerekore,riz,GNF/kg,8601.0
2024-07-28,Nzerekore,riz,GNF/kg,8542.0
2024-08-04,Nzerekore,riz,GNF/kg,8321.0
2024-08-11,Nzerekore,riz,GNF/kg,8394.0
2024-08-18,Nzerekore,riz,GNF/kg,8686.0
2024-08-25,Nzerekore,riz,GNF/kg,8242.0
2024-09-01,Nzerekore,riz,GNF/kg,7983.0
2024-09-08,Nzerekore,riz,GNF/kg,8322.0
2024-09-15,Nzerekore,riz,GNF/kg,8082.0
2024-09-22,Nzerekore,riz,GNF/kg,8391.0
2024-09-29,Nzerekore,riz,GNF/kg,8148.0
2024-10-06,Nzerekore,riz,GNF/kg,7962.0
2024-10-13,Nzerekore,riz,GNF/kg,8133.0
2024-10-20,Nzerekore,riz,GNF/kg,7864.0
2024-10-27,Nzerekore,riz,GNF/kg,8111.0
2024-11-03,Nzerekore,riz,GNF/kg,7904.0
2024-11-10,Nzerekore,riz,GNF/kg,8000.0
2024-11-17,Nzerekore,riz,GNF/kg,8008.0
2024-11-24,Nzerekore,riz,GNF/kg,7821.0
2024-12-01,Nzerekore,riz,GNF/kg,8010.0
2024-12-08,Nzerekore,riz,GNF/kg,7985.0
2024-12-15,Nzerekore,riz,GNF/kg,8178.0
2024-12-22,Nzerekore,riz,GNF/kg,8129.0
2024-12-29,Nzerekore,riz,GNF/kg,8509.0
2019-01-06,Conakry (Madina),sucre,GNF/kg,6353.0
2019-01-13,Conakry (Madina),sucre,GNF/kg,6424.0
2019-01-20,Conakry (Madina),sucre,GNF/kg,6392.0
2019-01-27,Conakry (Madina),sucre,GNF/kg,6150.0
2019-02-03,Conakry (Madina),sucre,GNF/kg,6306.0
2019-02-10,Conakry (Madina),sucre,GNF/kg,6400.0
2019-02-17,Conakry (Madina),sucre,GNF/kg,6284.0
2019-02-24,Conakry (Madina),sucre,GNF/kg,6509.0
2019-03-03,Conakry (Madina),sucre,GNF/kg,6321.0
2019-03-10,Conakry (Madina),sucre,GNF/kg,6410.0
2019-03-17,Conakry (Madina),sucre,GNF/kg,6251.0
2019-03-24,Conakry (Madina),sucre,GNF/kg,6491.0
2019-03-31,Conakry (Madina),sucre,GNF/kg,6597.0
2019-04-07,Conakry (Madina),sucre,GNF/kg,6629.0
2019-04-14,Conakry (Madina),sucre,GNF/kg,6818.0
2019-04-21,Conakry (Madina),sucre,GNF/kg,6833.0
2019-04-28,Conakry (Madina),sucre,GNF/kg,6759.0
2019-05-05,Conakry (Madina),sucre,GNF/kg,6631.0
2019-05-12,Conakry (Madina),sucre,GNF/kg,6689.0
2019-05-19,Conakry (Madina),sucre,GNF/kg,6648.0
2019-05-26,Conakry (Madina),sucre,GNF/kg,6621.0
2019-06-02,Conakry (Madina),sucre,GNF/kg,6740.0
2019-06-09,Conakry (Madina),sucre,GNF/kg,6796.0
2019-06-16,Conakry (Madina),sucre,GNF/kg,6892.0
2019-06-23,Conakry (Madina),sucre,GNF/kg,
2019-06-30,Conakry (Madina),sucre,GNF/kg,6917.0
2019-07-07,Conakry (Madina),sucre,GNF/kg,6688.0
2019-07-14,Conakry (Madina),sucre,GNF/kg,6750.0
2019-07-21,Conakry (Madina),sucre,GNF/kg,6856.0
2019-07-28,Conakry (Madina),sucre,GNF/kg,6589.0
2019-08-04,Conakry (Madina),sucre,GNF/kg,7075.0
2019-08-11,Conakry (Madina),sucre,GNF/kg,7273.0
2019-08-18,Conakry (Madina),sucre,GNF/kg,7083.0
2019-08-25,Conakry (Madina),sucre,GNF/kg,6993.0
2019-09-01,Conakry (Madina),sucre,GNF/kg,7118.0
2019-09-08,Conakry (Madina),sucre,GNF/kg,7232.0
2019-09-15,Conakry (Madina),sucre,GNF/kg,7029.0
2019-09-22,Conakry (Madina),sucre,GNF/kg,7305.0
2019-09-29,Conakry (Madina),sucre,GNF/kg,7172.0
2019-10-06,Conakry (Madina),sucre,GNF/kg,
2019-10-13,Conakry (Madina),sucre,GNF/kg,6751.0
2019-10-20,Conakry (Madina),sucre,GNF/kg,7056.0
2019-10-27,Conakry (Madina),sucre,GNF/kg,7096.0
2019-11-03,Conakry (Madina),sucre,GNF/kg,6803.0
2019-11-10,Conakry (Madina),sucre,GNF/kg,6850.0
2019-11-17,Conakry (Madina),sucre,GNF/kg,6996.0
2019-11-24,Conakry (Madina),sucre,GNF/kg,6858.0
2019-12-01,Conakry (Madina),sucre,GNF/kg,6992.0
2019-12-08,Conakry (Madina),sucre,GNF/kg,6776.0
2019-12-15,Conakry (Madina),sucre,GNF/kg,6817.0
2019-12-22,Conakry (Madina),sucre,GNF/kg,7089.0
2019-12-29,Conakry (Madina),sucre,GNF/kg,7160.0
2020-01-05,Conakry (Madina),sucre,GNF/kg,6698.0
2020-01-12,Conakry (Madina),sucre,GNF/kg,6696.0
2020-01-19,Conakry (Madina),sucre,GNF/kg,6793.0
2020-01-26,Conakry (Madina),sucre,GNF/kg,7000.0
2020-02-02,Conakry (Madina),sucre,GNF/kg,6843.0
2020-02-09,Conakry (Madina),sucre,GNF/kg,7045.0
2020-02-16,Conakry (Madina),sucre,GNF/kg,7068.0
2020-02-23,Conakry (Madina),sucre,GNF/kg,6930.0
2020-03-01,Conakry (Madina),sucre,GNF/kg,
2020-03-08,Conakry (Madina),sucre,GNF/kg,7540.0
2020-03-15,Conakry (Madina),sucre,GNF/kg,7475.0
2020-03-22,Conakry (Madina),sucre,GNF/kg,7395.0
2020-03-29,Conakry (Madina),sucre,GNF/kg,7690.0
2020-04-05,Conakry (Madina),sucre,GNF/kg,7610.0
2020-04-12,Conakry (Madina),sucre,GNF/kg,7692.0
2020-04-19,Conakry (Madina),sucre,GNF/kg,7717.0
2020-04-26,Conakry (Madina),sucre,GNF/kg,7670.0
2020-05-03,Conakry (Madina),sucre,GNF/kg,7673.0
2020-05-10,Conakry (Madina),sucre,GNF/kg,7895.0
2020-05-17,Conakry (Madina),sucre,GNF/kg,7719.0
2020-05-24,Conakry (Madina),sucre,GNF/kg,7564.0
2020-05-31,Conakry (Madina),sucre,GNF/kg,7842.0
2020-06-07,Conakry (Madina),sucre,GNF/kg,7948.0
2020-06-14,Conakry (Madina),sucre,GNF/kg,8440.0
2020-06-21,Conakry (Madina),sucre,GNF/kg,7930.0
2020-06-28,Conakry (Madina),sucre,GNF/kg,7807.0
2020-07-05,Conakry (Madina),sucre,GNF/kg,
2020-07-12,Conakry (Madina),sucre,GNF/kg,7835.0
2020-07-19,Conakry (Madina),sucre,GNF/kg,8021.0
2020-07-26,Conakry (Madina),sucre,GNF/kg,8432.0
2020-08-02,Conakry (Madina),sucre,GNF/kg,8155.0
2020-08-09,Conakry (Madina),sucre,GNF/kg,7975.0
2020-08-16,Conakry (Madina),sucre,GNF/kg,8114.0
2020-08-23,Conakry (Madina),sucre,GNF/kg,8326.0
2020-08-30,Conakry (Madina),sucre,GNF/kg,8181.0
2020-09-06,Conakry (Madina),sucre,GNF/kg,7914.0
2020-09-13,Conakry (Madina),sucre,GNF/kg,7989.0
2020-09-20,Conakry (Madina),sucre,GNF/kg,7556.0
2020-09-27,Conakry (Madina),sucre,GNF/kg,
2020-10-04,Conakry (Madina),sucre,GNF/kg,7796.0
2020-10-11,Conakry (Madina),sucre,GNF/kg,7515.0
2020-10-18,Conakry (Madina),sucre,GNF/kg,7489.0
2020-10-25,Conakry (Madina),sucre,GNF/kg,7535.0
2020-11-01,Conakry (Madina),sucre,GNF/kg,7540.0
2020-11-08,Conakry (Madina),sucre,GNF/kg,7642.0
2020-11-15,Conakry (Madina),sucre,GNF/kg,7424.0
2020-11-22,Conakry (Madina),sucre,GNF/kg,7477.0
2020-11-29,Conakry (Madina),sucre,GNF/kg,7433.0
2020-12-06,Conakry (Madina),sucre,GNF/kg,7258.0
2020-12-13,Conakry (Madina),sucre,GNF/kg,7325.0
2020-12-20,Conakry (Madina),sucre,GNF/kg,7304.0
2020-12-27,Conakry (Madina),sucre,GNF/kg,7363.0
2021-01-03,Conakry (Madina),sucre,GNF/kg,7532.0
2021-01-10,Conakry (Madina),sucre,GNF/kg,
2021-01-17,Conakry (Madina),sucre,GNF/kg,
2021-01-24,Conakry (Madina),sucre,GNF/kg,7294.0
2021-01-31,Conakry (Madina),sucre,GNF/kg,7372.0
2021-02-07,Conakry (Madina),sucre,GNF/kg,7351.0
2021-02-14,Conakry (Madina),sucre,GNF/kg,7681.0
2021-02-21,Conakry (Madina),sucre,GNF/kg,
2021-02-28,Conakry (Madina),sucre,GNF/kg,7106.0
2021-03-07,Conakry (Madina),sucre,GNF/kg,7403.0
2021-03-14,Conakry (Madina),sucre,GNF/kg,7870.0
2021-03-21,Conakry (Madina),sucre,GNF/kg,7711.0
2021-03-28,Conakry (Madina),sucre,GNF/kg,7531.0
2021-04-04,Conakry (Madina),sucre,GNF/kg,8030.0
2021-04-11,Conakry (Madina),sucre,GNF/kg,7594.0
2021-04-18,Conakry (Madina),sucre,GNF/kg,7647.0
2021-04-25,Conakry (Madina),sucre,GNF/kg,7589.0
2021-05-02,Conakry (Madina),sucre,GNF/kg,7448.0
2021-05-09,Conakry (Madina),sucre,GNF/kg,7544.0
2021-05-16,Conakry (Madina),sucre,GNF/kg,7898.0
2021-05-23,Conakry (Madina),sucre,GNF/kg,7859.0
2021-05-30,Conakry (Madina),sucre,GNF/kg,7763.0
2021-06-06,Conakry (Madina),sucre,GNF/kg,8002.0
2021-06-13,Conakry (Madina),sucre,GNF/kg,7786.0
2021-06-20,Conakry (Madina),sucre,GNF/kg,8300.0
2021-06-27,Conakry (Madina),sucre,GNF/kg,8023.0
2021-07-04,Conakry (Madina),sucre,GNF/kg,
2021-07-11,Conakry (Madina),sucre,GNF/kg,7904.0
2021-07-18,Conakry (Madina),sucre,GNF/kg,7863.0
2021-07-25,Conakry (Madina),sucre,GNF/kg,8117.0
2021-08-01,Conakry (Madina),sucre,GNF/kg,7969.0
2021-08-08,Conakry (Madina),sucre,GNF/kg,7828.0
2021-08-15,Conakry (Madina),sucre,GNF/kg,8168.0
2021-08-22,Conakry (Madina),sucre,GNF/kg,8340.0
2021-08-29,Conakry (Madina),sucre,GNF/kg,8189.0
2021-09-05,Conakry (Madina),sucre,GNF/kg,7839.0
2021-09-12,Conakry (Madina),sucre,GNF/kg,7935.0
2021-09-19,Conakry (Madina),sucre,GNF/kg,8261.0
2021-09-26,Conakry (Madina),sucre,GNF/kg,8203.0
2021-10-03,Conakry (Madina),sucre,GNF/kg,7799.0
2021-10-10,Conakry (Madina),sucre,GNF/kg,8139.0
2021-10-17,Conakry (Madina),sucre,GNF/kg,8116.0
2021-10-24,Conakry (Madina),sucre,GNF/kg,8209.0
2021-10-31,Conakry (Madina),sucre,GNF/kg,8173.0
2021-11-07,Conakry (Madina),sucre,GNF/kg,8216.0
2021-11-14,Conakry (Madina),sucre,GNF/kg,8246.0
2021-11-21,Conakry (Madina),sucre,GNF/kg,8232.0
2021-11-28,Conakry (Madina),sucre,GNF/kg,7997.0
2021-12-05,Conakry (Madina),sucre,GNF/kg,8497.0
2021-12-12,Conakry (Madina),sucre,GNF/kg,7984.0
2021-12-19,Conakry (Madina),sucre,GNF/kg,8210.0
2021-12-26,Conakry (Madina),sucre,GNF/kg,8010.0
2022-01-02,Conakry (Madina),sucre,GNF/kg,8343.0
2022-01-09,Conakry (Madina),sucre,GNF/kg,7924.0
2022-01-16,Conakry (Madina),sucre,GNF/kg,8249.0
2022-01-23,Conakry (Madina),sucre,GNF/kg,8279.0
2022-01-30,Conakry (Madina),sucre,GNF/kg,
2022-02-06,Conakry (Madina),sucre,GNF/kg,8161.0
2022-02-13,Conakry (Madina),sucre,GNF/kg,7862.0
2022-02-20,Conakry (Madina),sucre,GNF/kg,8147.0
